35326
74042
74815
64277
82152
80762
65110
74525
79087
79983
58593
63283
63409
71506
45000
50302
47514
60677
62837
79396
93760
88440
105688
89506
84529
72448
71757
77811
77855
76708
72946
77453
78328
74609
89663
89791
124877
110458
85994
89457
94312
92651
83508
73478
78220
75793
63442
70244
74214
73881
81689
79594
89246
81257
87329
102958
98610
84958
82752
72088
56717
97641
87450
62869
68366
76938
70058
75661
102371
97019
90538
98999
0
