4541
10653
11453
9139
11489
11431
9104
10697
10783
10978
8299
9098
8925
10166
7008
8029
7849
10210
10802
13237
14782
13474
15790
13551
13124
10836
12016
12551
10490
10187
10180
10956
11008
10789
13487
12725
16502
13984
11775
13843
13271
13132
11975
11276
12871
12380
10121
12586
12436
12512
13890
13475
14679
12225
13858
15971
15084
13460
13752
11615
9134
15435
13695
10899
11473
11459
9887
10825
15140
14474
12744
13852
0
